Date,PROVINCE_STATE_NAME,PEOPLE_POSITIVE_NEW_CASES_COUNT
2022-02-07,California,37387
2022-02-08,California,38073
2022-02-09,California,57099
2022-02-10,California,13791
2022-02-11,California,23556
2022-02-12,California,4660
2022-02-13,California,4854
2022-02-14,California,33998
2022-02-15,California,12333
2022-02-16,California,14702
2022-02-17,California,8752
2022-02-18,California,15187
2022-02-19,California,3219
2022-02-20,California,2630
2022-02-21,California,1323
2022-02-22,California,28088
2022-02-23,California,8267
2022-02-24,California,14213
2022-02-25,California,13326
2022-02-26,California,2175
2022-02-27,California,0
2022-02-28,California,16655
2022-03-01,California,3327
2022-03-02,California,5762
2022-03-03,California,10366
2022-03-04,California,6476
2022-03-05,California,1359
2022-03-06,California,163
2022-03-07,California,10598
2022-03-08,California,3257
2022-03-09,California,4825
2022-03-10,California,6798
2022-03-11,California,5165
2022-03-12,California,1557
2022-03-13,California,0
2022-03-14,California,8706
2022-03-15,California,1589
2022-03-16,California,3121
2022-03-17,California,5839
2022-03-18,California,6485
2022-03-19,California,3198
2022-03-20,California,0
2022-03-21,California,9170
2022-03-22,California,1294
2022-03-23,California,4461
2022-03-24,California,4849
2022-03-25,California,3631
2022-03-26,California,972
2022-03-27,California,0
2022-03-28,California,5431
2022-03-29,California,1288
2022-03-30,California,3157
2022-03-31,California,5462
2022-04-01,California,4244
2022-04-02,California,4
2022-04-03,California,0
2022-04-04,California,2342
2022-04-05,California,7035
2022-04-06,California,1092
2022-04-07,California,1207
2022-04-08,California,12138
2022-04-09,California,3
2022-04-10,California,0
2022-04-11,California,2775
2022-04-12,California,925
2022-04-13,California,1058
2022-04-14,California,14428
2022-04-15,California,7235
2022-04-16,California,0
2022-04-17,California,8
2022-04-18,California,3271
2022-04-19,California,10275
2022-04-20,California,1342
2022-04-21,California,2118
2022-04-22,California,17778
2022-04-23,California,0
2022-04-24,California,0
2022-04-25,California,4531
2022-04-26,California,16180
2022-04-27,California,1852
2022-04-28,California,2427
2022-04-29,California,18896
2020-01-21,Florida,0
2020-01-22,Florida,0
2020-01-23,Florida,0
2020-01-24,Florida,0
2020-01-25,Florida,0
2020-01-26,Florida,0
2020-01-27,Florida,0
2020-01-28,Florida,0
2020-01-29,Florida,0
2020-01-30,Florida,0
2020-01-31,Florida,0
2020-02-01,Florida,0
2020-02-02,Florida,0
2020-02-03,Florida,0
2020-02-04,Florida,0
2020-02-05,Florida,0
2020-02-06,Florida,0
2020-02-07,Florida,0
2020-02-08,Florida,0
2020-02-09,Florida,0
2020-02-10,Florida,0
2020-02-11,Florida,0
2020-02-12,Florida,0
2020-02-13,Florida,0
2020-02-14,Florida,0
2020-02-15,Florida,0
2020-02-16,Florida,0
2020-02-17,Florida,0
2020-02-18,Florida,0
2020-02-19,Florida,0
2020-02-20,Florida,0
2020-02-21,Florida,0
2020-02-22,Florida,0
2020-02-23,Florida,0
2020-02-24,Florida,0
2020-02-25,Florida,0
2020-02-26,Florida,0
2020-02-27,Florida,0
2020-02-28,Florida,0
2020-02-29,Florida,0
2020-03-01,Florida,2
2020-03-02,Florida,0
2020-03-03,Florida,1
2020-03-04,Florida,0
2020-03-05,Florida,1
2020-03-06,Florida,3
2020-03-07,Florida,5
2020-03-08,Florida,1
2020-03-09,Florida,1
2020-03-10,Florida,9
2020-03-11,Florida,3
2020-03-12,Florida,20
2020-03-13,Florida,24
2020-03-14,Florida,0
2020-03-15,Florida,39
2020-03-16,Florida,32
2020-03-17,Florida,69
2020-03-18,Florida,116
2020-03-19,Florida,108
2020-03-20,Florida,130
2020-03-21,Florida,200
2020-03-22,Florida,235
2020-03-23,Florida,222
2020-03-24,Florida,236
2020-03-25,Florida,513
2020-03-26,Florida,508
2020-03-27,Florida,720
2020-03-28,Florida,840
2020-03-29,Florida,905
2020-03-30,Florida,752
2020-03-31,Florida,1047
2020-04-01,Florida,1027
2020-04-02,Florida,1222
2020-04-03,Florida,1259
2020-04-04,Florida,1277
2020-04-05,Florida,811
2020-04-06,Florida,1278
2020-04-07,Florida,1121
2020-04-08,Florida,951
2020-04-09,Florida,1129
2020-04-10,Florida,1141
2020-04-11,Florida,1018
2020-04-12,Florida,877
2020-04-13,Florida,1157
2020-04-14,Florida,607
2020-04-15,Florida,909
2020-04-16,Florida,803
2020-04-17,Florida,1412
2020-04-18,Florida,740
2020-04-19,Florida,822
2020-04-20,Florida,744
2020-04-21,Florida,810
2020-04-22,Florida,444
2020-04-23,Florida,1339
2020-04-24,Florida,885
2020-04-25,Florida,305
2020-04-26,Florida,690
2020-04-27,Florida,609
2020-04-28,Florida,705
2020-04-29,Florida,344
2020-04-30,Florida,498
2020-05-01,Florida,1036
2020-05-02,Florida,734
2020-05-03,Florida,612
2020-05-04,Florida,819
2020-05-05,Florida,540
2020-05-06,Florida,546
2020-05-07,Florida,824
2020-05-08,Florida,371
2020-05-09,Florida,786
2020-05-10,Florida,594
2020-05-11,Florida,386
2020-05-12,Florida,934
2020-05-13,Florida,448
2020-05-14,Florida,820
2020-05-15,Florida,926
2020-05-16,Florida,672
2020-05-17,Florida,777
2020-05-18,Florida,854
2020-05-19,Florida,502
2020-05-20,Florida,526
2020-05-21,Florida,1202
2020-05-22,Florida,774
2020-05-23,Florida,676
2020-05-24,Florida,739
2020-05-25,Florida,879
2020-05-26,Florida,509
2020-05-27,Florida,379
2020-05-28,Florida,650
2020-05-29,Florida,1215
2020-05-30,Florida,926
2020-05-31,Florida,739
2020-06-01,Florida,667
2020-06-02,Florida,614
2020-06-03,Florida,1315
2020-06-04,Florida,1418
2020-06-05,Florida,1300
2020-06-06,Florida,1268
2020-06-07,Florida,1180
2020-06-08,Florida,970
2020-06-09,Florida,1096
2020-06-10,Florida,1368
2020-06-11,Florida,1698
2020-06-12,Florida,1898
2020-06-13,Florida,2579
2020-06-14,Florida,2016
2020-06-15,Florida,1763
2020-06-16,Florida,2783
2020-06-17,Florida,2602
2020-06-18,Florida,3202
2020-06-19,Florida,3819
2020-06-20,Florida,4045
2020-06-21,Florida,3493
2020-06-22,Florida,2925
2020-06-23,Florida,3279
2020-06-24,Florida,5507
2020-06-25,Florida,5004
2020-06-26,Florida,8938
2020-06-27,Florida,9580
2020-06-28,Florida,8526
2020-06-29,Florida,5271
2020-06-30,Florida,6086
2020-07-01,Florida,6541
2020-07-02,Florida,10104
2020-07-03,Florida,9473
2020-07-04,Florida,11444
2020-07-05,Florida,10034
2020-07-06,Florida,6332
2020-07-07,Florida,7346
2020-07-08,Florida,9969
2020-07-09,Florida,8924
2020-07-10,Florida,11424
2020-07-11,Florida,10352
2020-07-12,Florida,15282
2020-07-13,Florida,12603
2020-07-14,Florida,9184
2020-07-15,Florida,10177
2020-07-16,Florida,13925
2020-07-17,Florida,11455
2020-07-18,Florida,10310
2020-07-19,Florida,12491
2020-07-20,Florida,10331
2020-07-21,Florida,9433
2020-07-22,Florida,9776
2020-07-23,Florida,10236
2020-07-24,Florida,12430
2020-07-25,Florida,12184
2020-07-26,Florida,9317
2020-07-27,Florida,8880
2020-07-28,Florida,9214
2020-07-29,Florida,9435
2020-07-30,Florida,9925
2020-07-31,Florida,8996
2020-08-01,Florida,9611
2020-08-02,Florida,7072
2020-08-03,Florida,4754
2020-08-04,Florida,5439
2020-08-05,Florida,5408
2020-08-06,Florida,7643
2020-08-07,Florida,7672
2020-08-08,Florida,8484
2020-08-09,Florida,6212
2020-08-10,Florida,4153
2020-08-11,Florida,5807
2020-08-12,Florida,8127
2020-08-13,Florida,6219
2020-08-14,Florida,6133
2020-08-15,Florida,6329
2020-08-16,Florida,3767
2020-08-17,Florida,2672
2020-08-18,Florida,3834
2020-08-19,Florida,4109
2020-08-20,Florida,4543
2020-08-21,Florida,4670
2020-08-22,Florida,4288
2020-08-23,Florida,2971
2020-08-24,Florida,2245
2020-08-25,Florida,2662
2020-08-26,Florida,3196
2020-08-27,Florida,3244
2020-08-28,Florida,3767
2020-08-29,Florida,3172
2020-08-30,Florida,2569
2020-08-31,Florida,1883
2020-09-01,Florida,7542
2020-09-02,Florida,2372
2020-09-03,Florida,3545
2020-09-04,Florida,3192
2020-09-05,Florida,3650
2020-09-06,Florida,2556
2020-09-07,Florida,1836
2020-09-08,Florida,1816
2020-09-09,Florida,2045
2020-09-10,Florida,2582
2020-09-11,Florida,3747
2020-09-12,Florida,3184
2020-09-13,Florida,2421
2020-09-14,Florida,1733
2020-09-15,Florida,2598
2020-09-16,Florida,2345
2020-09-17,Florida,3252
2020-09-18,Florida,3198
2020-09-19,Florida,3556
2020-09-20,Florida,2515
2020-09-21,Florida,1683
2020-09-22,Florida,2457
2020-09-23,Florida,2580
2020-09-24,Florida,2519
2020-09-25,Florida,2838
2020-09-26,Florida,2780
2020-09-27,Florida,1864
2020-09-28,Florida,735
2020-09-29,Florida,3244
2020-09-30,Florida,1930
2020-10-01,Florida,2616
2020-10-02,Florida,2648
2020-10-03,Florida,2775
2020-10-04,Florida,1849
2020-10-05,Florida,1408
2020-10-06,Florida,2226
2020-10-07,Florida,2578
2020-10-08,Florida,3297
2020-10-09,Florida,2894
2020-10-10,Florida,0
2020-10-11,Florida,5532
2020-10-12,Florida,1527
2020-10-13,Florida,2718
2020-10-14,Florida,2872
2020-10-15,Florida,3335
2020-10-16,Florida,3428
2020-10-17,Florida,4031
2020-10-18,Florida,2528
2020-10-19,Florida,1695
2020-10-20,Florida,3653
2020-10-21,Florida,2225
2020-10-22,Florida,5609
2020-10-23,Florida,3697
2020-10-24,Florida,4469
2020-10-25,Florida,2383
2020-10-26,Florida,3387
2020-10-27,Florida,4289
2020-10-28,Florida,4136
2020-10-29,Florida,4206
2020-10-30,Florida,5633
2020-10-31,Florida,2177
2020-11-01,Florida,4880
2020-11-02,Florida,4661
2020-11-03,Florida,4653
2020-11-04,Florida,4458
2020-11-05,Florida,6304
2020-11-06,Florida,5278
2020-11-07,Florida,4447
2020-11-08,Florida,6571
2020-11-09,Florida,3941
2020-11-10,Florida,4347
2020-11-11,Florida,5803
2020-11-12,Florida,5612
2020-11-13,Florida,6934
2020-11-14,Florida,4524
