Date,PROVINCE_STATE_NAME,PEOPLE_POSITIVE_NEW_CASES_COUNT
2020-06-09,Michigan,282
2020-06-10,Michigan,192
2020-06-11,Michigan,233
2020-06-12,Michigan,242
2020-06-13,Michigan,168
2020-06-14,Michigan,220
2020-06-15,Michigan,126
2020-06-16,Michigan,164
2020-06-17,Michigan,217
2020-06-18,Michigan,281
2020-06-19,Michigan,314
2020-06-20,Michigan,414
2020-06-21,Michigan,154
2020-06-22,Michigan,269
2020-06-23,Michigan,215
2020-06-24,Michigan,337
2020-06-25,Michigan,439
2020-06-26,Michigan,353
2020-06-27,Michigan,326
2020-06-28,Michigan,237
2020-06-29,Michigan,312
2020-06-30,Michigan,491
2020-07-01,Michigan,426
2020-07-02,Michigan,569
2020-07-03,Michigan,472
2020-07-04,Michigan,396
2020-07-05,Michigan,324
2020-07-06,Michigan,375
2020-07-07,Michigan,608
2020-07-08,Michigan,649
2020-07-09,Michigan,589
2020-07-10,Michigan,629
2020-07-11,Michigan,628
2020-07-12,Michigan,436
2020-07-13,Michigan,418
2020-07-14,Michigan,687
2020-07-15,Michigan,1036
2020-07-16,Michigan,892
2020-07-17,Michigan,798
2020-07-18,Michigan,638
2020-07-19,Michigan,543
2020-07-20,Michigan,549
2020-07-21,Michigan,691
2020-07-22,Michigan,706
2020-07-23,Michigan,704
2020-07-24,Michigan,650
2020-07-25,Michigan,551
2020-07-26,Michigan,1089
2020-07-27,Michigan,577
2020-07-28,Michigan,694
2020-07-29,Michigan,998
2020-07-30,Michigan,896
2020-07-31,Michigan,818
2020-08-01,Michigan,691
2020-08-02,Michigan,401
2020-08-03,Michigan,651
2020-08-04,Michigan,700
2020-08-05,Michigan,664
2020-08-06,Michigan,774
2020-08-07,Michigan,751
2020-08-08,Michigan,695
2020-08-09,Michigan,479
2020-08-10,Michigan,639
2020-08-11,Michigan,959
2020-08-12,Michigan,458
2020-08-13,Michigan,1116
2020-08-14,Michigan,865
2020-08-15,Michigan,911
2020-08-16,Michigan,309
2020-08-17,Michigan,544
2020-08-18,Michigan,656
2020-08-19,Michigan,705
2020-08-20,Michigan,533
2020-08-21,Michigan,58
2020-08-22,Michigan,1312
2020-08-23,Michigan,725
2020-08-24,Michigan,894
2020-08-25,Michigan,1211
2020-08-26,Michigan,901
2020-08-27,Michigan,823
2020-08-28,Michigan,811
2020-08-29,Michigan,781
2020-08-30,Michigan,426
2020-08-31,Michigan,556
2020-09-01,Michigan,789
2020-09-02,Michigan,632
2020-09-03,Michigan,791
2020-09-04,Michigan,1036
2020-09-05,Michigan,725
2020-09-06,Michigan,43
2020-09-07,Michigan,1025
2020-09-08,Michigan,1001
2020-09-09,Michigan,967
2020-09-10,Michigan,940
2020-09-11,Michigan,1389
2020-09-12,Michigan,731
2020-09-13,Michigan,27
2020-09-14,Michigan,1176
2020-09-15,Michigan,697
2020-09-16,Michigan,803
2020-09-17,Michigan,1205
2020-09-18,Michigan,757
2020-09-19,Michigan,541
2020-09-20,Michigan,36
2020-09-21,Michigan,1472
2020-09-22,Michigan,760
2020-09-23,Michigan,884
2020-09-24,Michigan,1107
2020-09-25,Michigan,1040
2020-09-26,Michigan,930
2020-09-27,Michigan,37
2020-09-28,Michigan,1365
2020-09-29,Michigan,1114
2020-09-30,Michigan,1166
2020-10-01,Michigan,985
2020-10-02,Michigan,989
2020-10-03,Michigan,1176
2020-10-04,Michigan,51
2020-10-05,Michigan,1469
2020-10-06,Michigan,1217
2020-10-07,Michigan,1216
2020-10-08,Michigan,1425
2020-10-09,Michigan,1320
2020-10-10,Michigan,1510
2020-10-11,Michigan,42
2020-10-12,Michigan,1808
2020-10-13,Michigan,1459
2020-10-14,Michigan,1564
2020-10-15,Michigan,2508
2020-10-16,Michigan,2181
2020-10-17,Michigan,115
2020-10-18,Michigan,78
2020-10-19,Michigan,4308
2020-10-20,Michigan,1874
2020-10-21,Michigan,1885
2020-10-22,Michigan,2207
2020-10-23,Michigan,1897
2020-10-24,Michigan,3203
2020-10-25,Michigan,130
2020-10-26,Michigan,4075
2020-10-27,Michigan,2639
2020-10-28,Michigan,3409
2020-10-29,Michigan,3908
2020-10-30,Michigan,3363
2020-10-31,Michigan,3734
2020-11-01,Michigan,337
2020-11-02,Michigan,6648
2020-11-03,Michigan,5162
2020-11-04,Michigan,4327
2020-11-05,Michigan,5775
2020-11-06,Michigan,4240
2020-11-07,Michigan,6134
2020-11-08,Michigan,379
2020-11-09,Michigan,8615
2020-11-10,Michigan,6884
2020-11-11,Michigan,6486
2020-11-12,Michigan,7320
2020-11-13,Michigan,8416
2020-11-14,Michigan,7017
2020-11-15,Michigan,499
2020-11-16,Michigan,12417
2020-11-17,Michigan,7806
2020-11-18,Michigan,6079
2020-11-19,Michigan,7482
2020-11-20,Michigan,9308
2020-11-21,Michigan,6677
2020-11-22,Michigan,655
2020-11-23,Michigan,11308
2020-11-24,Michigan,6637
2020-11-25,Michigan,4912
2020-11-26,Michigan,290
2020-11-27,Michigan,16490
2020-11-28,Michigan,7820
2020-11-29,Michigan,317
2020-11-30,Michigan,10100
2020-12-01,Michigan,6355
2020-12-02,Michigan,7392
2020-12-03,Michigan,7728
2020-12-04,Michigan,14588
2020-12-05,Michigan,5493
2020-12-06,Michigan,348
2020-12-07,Michigan,8994
2020-12-08,Michigan,6510
2020-12-09,Michigan,5274
2020-12-10,Michigan,6276
2020-12-11,Michigan,5042
2020-12-12,Michigan,4216
2020-12-13,Michigan,238
2020-12-14,Michigan,6783
2020-12-15,Michigan,5222
2020-12-16,Michigan,4494
2020-12-17,Michigan,4459
2020-12-18,Michigan,4359
2020-12-19,Michigan,3547
2020-12-20,Michigan,176
2020-12-21,Michigan,4846
2020-12-22,Michigan,3114
2020-12-23,Michigan,3231
2020-12-24,Michigan,254
2020-12-25,Michigan,142
2020-12-26,Michigan,6885
2020-12-27,Michigan,92
2020-12-28,Michigan,3535
2020-12-29,Michigan,3676
2020-12-30,Michigan,3838
2020-12-31,Michigan,267
2021-01-01,Michigan,177
2021-01-02,Michigan,7613
2021-01-03,Michigan,227
2021-01-04,Michigan,5479
2021-01-05,Michigan,3113
2021-01-06,Michigan,4523
2021-01-07,Michigan,4240
2021-01-08,Michigan,3548
2021-01-09,Michigan,2684
2021-01-10,Michigan,56
2021-01-11,Michigan,5238
2021-01-12,Michigan,2610
2021-01-13,Michigan,3088
2021-01-14,Michigan,12516
2021-01-15,Michigan,2982
2021-01-16,Michigan,2012
2021-01-17,Michigan,98
2021-01-18,Michigan,3435
2021-01-19,Michigan,2346
2021-01-20,Michigan,2415
2021-01-21,Michigan,2583
2021-01-22,Michigan,2522
2021-01-23,Michigan,1598
2021-01-24,Michigan,34
2021-01-25,Michigan,3081
2021-01-26,Michigan,2394
2021-01-27,Michigan,2032
2021-01-28,Michigan,2251
2021-01-29,Michigan,2022
2021-01-30,Michigan,1353
2021-01-31,Michigan,68
2021-02-01,Michigan,2623
2021-02-02,Michigan,1452
2021-02-03,Michigan,1661
2021-02-04,Michigan,3068
2021-02-05,Michigan,1693
2021-02-06,Michigan,1065
2021-02-07,Michigan,52
2021-02-08,Michigan,2222
2021-02-09,Michigan,849
2021-02-10,Michigan,1334
2021-02-11,Michigan,1469
2021-02-12,Michigan,1404
2021-02-13,Michigan,1352
2021-02-14,Michigan,54
2021-02-15,Michigan,1291
2021-02-16,Michigan,1115
2021-02-17,Michigan,1327
2021-02-18,Michigan,1199
2021-02-19,Michigan,1408
2021-02-20,Michigan,820
2021-02-21,Michigan,10
2021-02-22,Michigan,1731
2021-02-23,Michigan,1724
2021-02-24,Michigan,1529
2021-02-25,Michigan,1572
2021-02-26,Michigan,1272
2021-02-27,Michigan,1331
2021-02-28,Michigan,36
2021-03-01,Michigan,1938
2021-03-02,Michigan,1617
2021-03-03,Michigan,1789
2021-03-04,Michigan,1777
2021-03-05,Michigan,1762
2021-03-06,Michigan,1569
2021-03-07,Michigan,59
2021-03-08,Michigan,2290
2021-03-09,Michigan,1602
2021-03-10,Michigan,2640
2021-03-11,Michigan,2472
2021-03-12,Michigan,2765
2021-03-13,Michigan,1927
2021-03-14,Michigan,88
2021-03-15,Michigan,3828
2021-03-16,Michigan,2796
2021-03-17,Michigan,3791
2021-03-18,Michigan,3048
2021-03-19,Michigan,4262
2021-03-20,Michigan,3349
2021-03-21,Michigan,157
2021-03-22,Michigan,5673
2021-03-23,Michigan,4529
2021-03-24,Michigan,5043
2021-03-25,Michigan,5791
2021-03-26,Michigan,5978
2021-03-27,Michigan,5056
2021-03-28,Michigan,116
2021-03-29,Michigan,9243
2021-03-30,Michigan,6245
2021-03-31,Michigan,7059
2021-04-01,Michigan,7176
2021-04-02,Michigan,6102
2021-04-03,Michigan,9172
2021-04-04,Michigan,38
2021-04-05,Michigan,11206
2021-04-06,Michigan,6025
2021-04-07,Michigan,9356
2021-04-08,Michigan,8682
2021-04-09,Michigan,8724
2021-04-10,Michigan,7330
2021-04-11,Michigan,202
2021-04-12,Michigan,10588
2021-04-13,Michigan,10062
2021-04-14,Michigan,9338
2021-04-15,Michigan,7262
2021-04-16,Michigan,9790
2021-04-17,Michigan,5867
2021-04-18,Michigan,169
2021-04-19,Michigan,9209
2021-04-20,Michigan,6463
2021-04-21,Michigan,5987
2021-04-22,Michigan,5481
2021-04-23,Michigan,5596
2021-04-24,Michigan,5058
2021-04-25,Michigan,55
2021-04-26,Michigan,7200
2021-04-27,Michigan,4491
2021-04-28,Michigan,4858
2021-04-29,Michigan,4212
2021-04-30,Michigan,3795
2021-05-01,Michigan,3555
2021-05-02,Michigan,53
2021-05-03,Michigan,5505
2021-05-04,Michigan,3109
2021-05-05,Michigan,3137
2021-05-06,Michigan,4010
2021-05-07,Michigan,3339
2021-05-08,Michigan,2519
2021-05-09,Michigan,29
2021-05-10,Michigan,2977
2021-05-11,Michigan,2661
2021-05-12,Michigan,2720
2021-05-13,Michigan,2372
2021-05-14,Michigan,2087
2021-05-15,Michigan,1437
2021-05-16,Michigan,52
2021-05-17,Michigan,2549
2021-05-18,Michigan,1537
2021-05-19,Michigan,1912
2021-05-20,Michigan,1616
2021-05-21,Michigan,1168
2021-05-22,Michigan,1188
2021-05-23,Michigan,10
2021-05-24,Michigan,1444
2021-05-25,Michigan,967
2021-05-26,Michigan,1123
2021-05-27,Michigan,852
2021-05-28,Michigan,741
2021-05-29,Michigan,536
2021-05-30,Michigan,20
2021-05-31,Michigan,2
2021-06-01,Michigan,965
2021-06-02,Michigan,520
2021-06-03,Michigan,527
2021-06-04,Michigan,560
2021-06-05,Michigan,397
2021-06-06,Michigan,13
2021-06-07,Michigan,449
2021-06-08,Michigan,366
2021-06-09,Michigan,295
2021-06-10,Michigan,367
2021-06-11,Michigan,334
2021-06-12,Michigan,215
2021-06-13,Michigan,6
2021-06-14,Michigan,382
2021-06-15,Michigan,218
2021-06-16,Michigan,216
2021-06-17,Michigan,172
2021-06-18,Michigan,172
2021-06-19,Michigan,0
2021-06-20,Michigan,0
2021-06-21,Michigan,350
2021-06-22,Michigan,187
2021-06-23,Michigan,359
2021-06-24,Michigan,199
2021-06-25,Michigan,138
2021-06-26,Michigan,0
2021-06-27,Michigan,0
2021-06-28,Michigan,377
2021-06-29,Michigan,236
2021-06-30,Michigan,307
2021-07-01,Michigan,241
2021-07-02,Michigan,124
2021-07-03,Michigan,0
2021-07-04,Michigan,0
2021-07-05,Michigan,2
2021-07-06,Michigan,524
2021-07-07,Michigan,4
2021-07-08,Michigan,24
2021-07-09,Michigan,794
2021-07-10,Michigan,9
2021-07-11,Michigan,1
2021-07-12,Michigan,26
2021-07-13,Michigan,699
2021-07-14,Michigan,6
2021-07-15,Michigan,53
2021-07-16,Michigan,879
2021-07-17,Michigan,1
2021-07-18,Michigan,0
2021-07-19,Michigan,52
2021-07-20,Michigan,1106
2021-07-21,Michigan,7
2021-07-22,Michigan,82
2021-07-23,Michigan,1643
2021-07-24,Michigan,3
2021-07-25,Michigan,5
2021-07-26,Michigan,81
2021-07-27,Michigan,1949
2021-07-28,Michigan,18
2021-07-29,Michigan,113
2021-07-30,Michigan,2522
2021-07-31,Michigan,14
2021-08-01,Michigan,7
2021-08-02,Michigan,161
2021-08-03,Michigan,2768
2021-08-04,Michigan,13
2021-08-05,Michigan,167
2021-08-06,Michigan,4256
2021-08-07,Michigan,0
2021-08-08,Michigan,52
2021-08-09,Michigan,3092
2021-08-10,Michigan,29
2021-08-11,Michigan,3172
2021-08-12,Michigan,254
2021-08-13,Michigan,3470
2021-08-14,Michigan,0
2021-08-15,Michigan,32
2021-08-16,Michigan,3776
2021-08-17,Michigan,139
2021-08-18,Michigan,3170
2021-08-19,Michigan,174
2021-08-20,Michigan,4601
2021-08-21,Michigan,0
2021-08-22,Michigan,37
2021-08-23,Michigan,4274
2021-08-24,Michigan,101
2021-08-25,Michigan,4986
2021-08-26,Michigan,270
2021-08-27,Michigan,4349
2021-08-28,Michigan,0
2021-08-29,Michigan,64
2021-08-30,Michigan,5512
2021-08-31,Michigan,180
2021-09-01,Michigan,5230
2021-09-02,Michigan,114
2021-09-03,Michigan,5103
2021-09-04,Michigan,0
2021-09-05,Michigan,38
2021-09-06,Michigan,0
2021-09-07,Michigan,6773
2021-09-08,Michigan,3257
2021-09-09,Michigan,326
2021-09-10,Michigan,6752
2021-09-11,Michigan,0
2021-09-12,Michigan,0
2021-09-13,Michigan,6821
2021-09-14,Michigan,216
2021-09-15,Michigan,7514
2021-09-16,Michigan,258
2021-09-17,Michigan,6459
2021-09-18,Michigan,0
2021-09-19,Michigan,78
2021-09-20,Michigan,8074
2021-09-21,Michigan,164
2021-09-22,Michigan,7474
2021-09-23,Michigan,302
2021-09-24,Michigan,6867
2021-09-25,Michigan,0
2021-09-26,Michigan,72
2021-09-27,Michigan,8571
2021-09-28,Michigan,275
2021-09-29,Michigan,8385
2021-09-30,Michigan,323
2021-10-01,Michigan,8874
2021-10-02,Michigan,0
2021-10-03,Michigan,154
2021-10-04,Michigan,9717
2021-10-05,Michigan,181
2021-10-06,Michigan,9350
2021-10-07,Michigan,380
2021-10-08,Michigan,9801
2021-10-09,Michigan,0
2021-10-10,Michigan,0
2021-10-11,Michigan,9699
2021-10-12,Michigan,337
2021-10-13,Michigan,10450
2021-10-14,Michigan,292
2021-10-15,Michigan,9724
2021-10-16,Michigan,0
2021-10-17,Michigan,135
2021-10-18,Michigan,9165
2021-10-19,Michigan,207
2021-10-20,Michigan,8479
2021-10-21,Michigan,346
2021-10-22,Michigan,8861
2021-10-23,Michigan,0
2021-10-24,Michigan,0
2021-10-25,Michigan,8489
2021-10-26,Michigan,209
2021-10-27,Michigan,9431
2021-10-28,Michigan,303
2021-10-29,Michigan,9394
2021-10-30,Michigan,0
2021-10-31,Michigan,72
2021-11-01,Michigan,10239
2021-11-02,Michigan,262
2021-11-03,Michigan,11659
2021-11-04,Michigan,348
2021-11-05,Michigan,11736
2021-11-06,Michigan,0
2021-11-07,Michigan,125
2021-11-08,Michigan,9915
2021-11-09,Michigan,284
2021-11-10,Michigan,9024
2021-11-11,Michigan,17
2021-11-12,Michigan,17624
2021-11-13,Michigan,0
2021-11-14,Michigan,290
2021-11-15,Michigan,22766
2021-11-16,Michigan,418
2021-11-17,Michigan,17381
2021-11-18,Michigan,679
2021-11-19,Michigan,19766
2021-11-20,Michigan,134
2021-11-21,Michigan,57
2021-11-22,Michigan,18457
2021-11-23,Michigan,405
2021-11-24,Michigan,19592
2021-11-25,Michigan,162
2021-11-26,Michigan,42
2021-11-27,Michigan,0
2021-11-28,Michigan,200
2021-11-29,Michigan,27322
2021-11-30,Michigan,447
2021-12-01,Michigan,19212
2021-12-02,Michigan,814
2021-12-03,Michigan,21544
2021-12-04,Michigan,0
2021-12-05,Michigan,342
2021-12-06,Michigan,17398
2021-12-07,Michigan,397
2021-12-08,Michigan,18126
2021-12-09,Michigan,600
2021-12-10,Michigan,13260
2021-12-11,Michigan,0
2021-12-12,Michigan,228
2021-12-13,Michigan,17346
2021-12-14,Michigan,326
2021-12-15,Michigan,13915
2021-12-16,Michigan,558
2021-12-17,Michigan,13920
2021-12-18,Michigan,0
2021-12-19,Michigan,214
2021-12-20,Michigan,14917
2021-12-21,Michigan,69
2021-12-22,Michigan,15963
2021-12-23,Michigan,168
2021-12-24,Michigan,112
2021-12-25,Michigan,0
2021-12-26,Michigan,149
2021-12-27,Michigan,34352
2021-12-28,Michigan,121
2021-12-29,Michigan,28731
2021-12-30,Michigan,1039
2021-12-31,Michigan,174
2022-01-01,Michigan,0
2022-01-02,Michigan,394
2022-01-03,Michigan,63093
2022-01-04,Michigan,1079
2022-01-05,Michigan,31502
2022-01-06,Michigan,1448
2022-01-07,Michigan,45035
2022-01-08,Michigan,0
2022-01-09,Michigan,428
2022-01-10,Michigan,48142
2022-01-11,Michigan,819
2022-01-12,Michigan,34609
2022-01-13,Michigan,882
2022-01-14,Michigan,41913
2022-01-15,Michigan,0
2022-01-16,Michigan,691
2022-01-17,Michigan,941
2022-01-18,Michigan,3329
2022-01-19,Michigan,92244
2022-01-20,Michigan,1233
2022-01-21,Michigan,39198
2022-01-22,Michigan,0
2022-01-23,Michigan,509
2022-01-24,Michigan,42695
2022-01-25,Michigan,450
2022-01-26,Michigan,33951
2022-01-27,Michigan,1061
2022-01-28,Michigan,29942
2022-01-29,Michigan,0
2022-01-30,Michigan,229
2022-01-31,Michigan,22559
2022-02-01,Michigan,498
2022-02-02,Michigan,23213
2022-02-03,Michigan,72
2022-02-04,Michigan,11748
2022-02-05,Michigan,0
2022-02-06,Michigan,113
2022-02-07,Michigan,10967
2022-02-08,Michigan,321
2022-02-09,Michigan,10159
2022-02-10,Michigan,428
2022-02-11,Michigan,7244
2022-02-12,Michigan,0
2022-02-13,Michigan,73
2022-02-14,Michigan,6140
2022-02-15,Michigan,122
2022-02-16,Michigan,6107
2022-02-17,Michigan,416
2022-02-18,Michigan,104
2022-02-19,Michigan,0
2022-02-20,Michigan,4920
2022-02-21,Michigan,0
2022-02-22,Michigan,95
2022-02-23,Michigan,7048
2022-02-24,Michigan,436
2022-02-25,Michigan,7063
2022-02-26,Michigan,0
2022-02-27,Michigan,35
2022-02-28,Michigan,2318
2022-03-01,Michigan,46
2022-03-02,Michigan,2967
2022-03-03,Michigan,220
2022-03-04,Michigan,2132
2022-03-05,Michigan,0
2022-03-06,Michigan,31
2022-03-07,Michigan,1781
2022-03-08,Michigan,84
2022-03-09,Michigan,1969
2022-03-10,Michigan,158
2022-03-11,Michigan,1832
2022-03-12,Michigan,0
2022-03-13,Michigan,12
2022-03-14,Michigan,1503
2022-03-15,Michigan,73
2022-03-16,Michigan,1978
2022-03-17,Michigan,153
2022-03-18,Michigan,2912
2022-03-19,Michigan,0
2022-03-20,Michigan,16
2022-03-21,Michigan,1698
2022-03-22,Michigan,83
2022-03-23,Michigan,1947
2022-03-24,Michigan,179
2022-03-25,Michigan,1754
2022-03-26,Michigan,0
2022-03-27,Michigan,16
2022-03-28,Michigan,1426
2022-03-29,Michigan,113
2022-03-30,Michigan,1810
2022-03-31,Michigan,216
2022-04-01,Michigan,1735
2022-04-02,Michigan,0
2022-04-03,Michigan,19
2022-04-04,Michigan,193
2022-04-05,Michigan,135
2022-04-06,Michigan,3301
2022-04-07,Michigan,342
2022-04-08,Michigan,141
2022-04-09,Michigan,0
2022-04-10,Michigan,20
2022-04-11,Michigan,300
2022-04-12,Michigan,211
2022-04-13,Michigan,6696
2022-04-14,Michigan,369
2022-04-15,Michigan,116
2022-04-16,Michigan,0
2022-04-17,Michigan,0
2022-04-18,Michigan,424
2022-04-19,Michigan,177
2022-04-20,Michigan,9321
2022-04-21,Michigan,360
2022-04-22,Michigan,63
2022-04-23,Michigan,0
2022-04-24,Michigan,62
2022-04-25,Michigan,432
2022-04-26,Michigan,235
2022-04-27,Michigan,13251
2022-04-28,Michigan,466
2022-04-29,Michigan,198
